TransactionID,CustomerID,TransactionDate,ProductID,Amount,PaymentType,Country,MerchantID,IsFraudulent,Category,CustomerAge,CustomerEmailDomain,TransactionTime,ProductDescription,Quantity,IPAddress,DeviceID,TransactionStatus
558,170,2023-01-24 05:00:00,89,956.54,PayPal,Canada,1991,0,Electronics,50.0,example.com,09:45:00,Poor,4.0,127.0.0.1,1,Failed
559,326,2023-01-24 06:00:00,84,152.44,Credit Card,Germany,1138,0,Electronics,,example.com,10:30:00,Good,,127.0.0.1,110,Cancelled
560,271,2023-01-24 07:00:00,2,681.15,Debit Card,Australia,1275,0,Electronics,18.0,yahoo.com,11:15:00,Good,3.0,172.16.0.1,850,Failed
561,54,2023-01-24 08:00:00,70,228.77,Debit Card,France,1290,0,Sports,,example.com,12:00:00,Good,7.0,172.16.0.1,787,Failed
562,491,2023-01-24 09:00:00,17,,PayPal,Germany,1052,0,Electronics,40.0,gmail.com,12:45:00,Good,1.0,,883,Completed
563,444,2023-01-24 10:00:00,89,720.56,Credit Card,Germany,1686,0,Clothing,55.0,gmail.com,13:30:00,Good,7.0,127.0.0.1,894,Failed
564,101,2023-01-24 11:00:00,28,,PayPal,USA,1109,0,Sports,45.0,yahoo.com,14:15:00,Average,2.0,192.168.1.1,746,Cancelled
565,481,2023-01-24 12:00:00,66,430.36,PayPal,USA,1714,0,Clothing,65.0,yahoo.com,15:00:00,Poor,6.0,10.0.0.1,64,Completed
566,264,2023-01-24 13:00:00,35,329.71,Credit Card,USA,1947,0,Books,,gmail.com,15:45:00,Poor,9.0,,756,Completed
567,53,2023-01-24 14:00:00,5,840.46,PayPal,UK,1647,0,Electronics,60.0,yahoo.com,16:30:00,Good,6.0,127.0.0.1,53,Completed
568,60,2023-01-24 15:00:00,65,148.1,Debit Card,USA,1003,0,Sports,55.0,example.com,17:15:00,,3.0,,262,Pending
569,492,2023-01-24 16:00:00,40,432.95,Wire Transfer,France,1666,0,Sports,30.0,hotmail.com,18:00:00,Average,1.0,10.0.0.1,529,Cancelled
570,108,2023-01-24 17:00:00,76,904.24,Wire Transfer,Germany,1683,0,Electronics,65.0,hotmail.com,18:45:00,Good,4.0,127.0.0.1,302,Pending
571,5,2023-01-24 18:00:00,56,846.62,PayPal,France,1935,0,Home & Garden,25.0,hotmail.com,19:30:00,Poor,4.0,127.0.0.1,968,Failed
572,103,2023-01-24 19:00:00,36,403.94,Credit Card,Australia,1869,0,Home & Garden,55.0,gmail.com,20:15:00,Poor,8.0,10.0.0.1,886,Completed
573,196,2023-01-24 20:00:00,45,764.29,Credit Card,USA,1046,0,Clothing,55.0,yahoo.com,21:00:00,Poor,7.0,172.16.0.1,234,Pending
574,262,2023-01-24 21:00:00,23,824.05,Debit Card,UK,1093,0,Electronics,50.0,hotmail.com,21:45:00,Good,7.0,127.0.0.1,73,Failed
575,365,2023-01-24 22:00:00,47,889.44,Credit Card,Australia,1939,0,Electronics,40.0,example.com,22:30:00,Average,7.0,172.16.0.1,357,Pending
576,480,2023-01-24 23:00:00,31,546.78,Credit Card,UK,1559,0,Books,18.0,example.com,23:15:00,Poor,2.0,,951,Completed
577,372,2023-01-25 00:00:00,11,208.44,Debit Card,Australia,1751,0,Home & Garden,40.0,example.com,00:00:00,Average,9.0,,603,Failed
578,350,2023-01-25 01:00:00,10,259.03,PayPal,Germany,1858,0,Home & Garden,30.0,yahoo.com,00:45:00,Average,6.0,,484,Completed
579,47,2023-01-25 02:00:00,67,299.22,Wire Transfer,France,1212,0,Electronics,50.0,hotmail.com,01:30:00,Average,,,6,Completed
580,355,2023-01-25 03:00:00,14,595.83,Debit Card,Canada,1435,0,Clothing,50.0,example.com,02:15:00,Poor,1.0,172.16.0.1,710,Pending
581,311,2023-01-25 04:00:00,80,37.65,PayPal,France,1851,0,Electronics,60.0,yahoo.com,03:00:00,Good,1.0,10.0.0.1,877,Cancelled
582,424,2023-01-25 05:00:00,74,637.86,Debit Card,USA,1507,0,Clothing,,example.com,03:45:00,Average,1.0,,708,Failed
583,308,2023-01-25 06:00:00,93,367.53,PayPal,Canada,1835,0,Home & Garden,55.0,hotmail.com,04:30:00,Good,4.0,172.16.0.1,982,Failed
584,144,2023-01-25 07:00:00,10,298.77,Debit Card,UK,1650,0,Books,60.0,hotmail.com,05:15:00,Average,4.0,10.0.0.1,808,Cancelled
585,269,2023-01-25 08:00:00,76,880.1,PayPal,Germany,1204,0,Sports,50.0,hotmail.com,06:00:00,Poor,9.0,172.16.0.1,859,Failed
586,370,2023-01-25 09:00:00,94,462.7,Debit Card,Germany,1380,0,Home & Garden,18.0,hotmail.com,06:45:00,Good,1.0,192.168.1.1,997,Pending
587,124,2023-01-25 10:00:00,1,99.58,PayPal,UK,1072,0,Clothing,,hotmail.com,07:30:00,Average,3.0,127.0.0.1,834,Failed
588,106,2023-01-25 11:00:00,5,827.61,Debit Card,USA,1515,0,Electronics,,example.com,08:15:00,Average,3.0,10.0.0.1,137,Pending
589,158,2023-01-25 12:00:00,20,52.4,Wire Transfer,UK,1075,0,Home & Garden,45.0,hotmail.com,09:00:00,Good,,10.0.0.1,779,Failed
590,147,2023-01-25 13:00:00,8,728.12,Wire Transfer,Australia,1840,0,Books,45.0,example.com,09:45:00,Average,2.0,,404,Pending
591,145,2023-01-25 14:00:00,43,775.04,Credit Card,USA,1076,0,Clothing,65.0,hotmail.com,10:30:00,Good,6.0,127.0.0.1,628,Cancelled
592,120,2023-01-25 15:00:00,76,355.84,PayPal,Canada,1815,0,Electronics,30.0,example.com,11:15:00,Average,4.0,127.0.0.1,555,Failed
593,319,2023-01-25 16:00:00,1,825.66,Debit Card,UK,1767,0,Sports,30.0,hotmail.com,12:00:00,Good,6.0,127.0.0.1,743,Pending
594,275,2023-01-25 17:00:00,57,518.08,PayPal,USA,1409,0,Clothing,45.0,example.com,12:45:00,Poor,5.0,,570,Completed
595,92,2023-01-25 18:00:00,64,465.98,Wire Transfer,Canada,1613,0,Electronics,55.0,hotmail.com,13:30:00,Poor,9.0,127.0.0.1,206,Completed
596,58,2023-01-25 19:00:00,84,50.18,PayPal,UK,1105,0,Sports,60.0,yahoo.com,14:15:00,Average,9.0,172.16.0.1,410,Completed
597,439,2023-01-25 20:00:00,28,293.58,Debit Card,Germany,1844,0,Electronics,55.0,example.com,15:00:00,Good,1.0,,806,Failed
598,346,2023-01-25 21:00:00,37,931.35,PayPal,UK,1550,0,Sports,35.0,yahoo.com,15:45:00,,3.0,192.168.1.1,606,Pending
599,229,2023-01-25 22:00:00,47,394.86,Debit Card,France,1475,0,Sports,45.0,example.com,16:30:00,Average,1.0,,36,Completed
600,474,2023-01-25 23:00:00,76,548.97,Wire Transfer,UK,1825,0,Sports,55.0,example.com,17:15:00,Good,6.0,172.16.0.1,230,Failed
601,117,2023-01-26 00:00:00,37,534.36,Wire Transfer,France,1274,0,Electronics,35.0,example.com,18:00:00,Poor,3.0,172.16.0.1,227,Pending
602,318,2023-01-26 01:00:00,49,592.48,Wire Transfer,Canada,1087,0,Sports,25.0,gmail.com,18:45:00,Good,1.0,192.168.1.1,695,Completed
603,279,2023-01-26 02:00:00,44,66.02,Credit Card,UK,1722,1,Clothing,18.0,hotmail.com,19:30:00,Average,6.0,172.16.0.1,262,Completed
604,127,2023-01-26 03:00:00,56,365.37,Wire Transfer,Canada,1880,0,Books,,yahoo.com,20:15:00,Average,5.0,127.0.0.1,131,Failed
605,393,2023-01-26 04:00:00,28,724.51,PayPal,Canada,1076,0,Books,50.0,yahoo.com,21:00:00,Average,8.0,,577,Pending
606,396,2023-01-26 05:00:00,79,204.56,Credit Card,USA,1076,0,Sports,18.0,example.com,21:45:00,Poor,2.0,,892,Failed
607,129,2023-01-26 06:00:00,6,207.56,Wire Transfer,Canada,1441,0,Books,25.0,yahoo.com,22:30:00,Average,8.0,,448,Completed
608,58,2023-01-26 07:00:00,61,15.04,PayPal,Canada,1539,0,Books,25.0,yahoo.com,23:15:00,Good,5.0,10.0.0.1,186,Failed
609,122,2023-01-26 08:00:00,20,440.29,PayPal,UK,1244,1,Sports,40.0,yahoo.com,00:00:00,,,,629,Failed
610,1,2023-01-26 09:00:00,78,883.32,PayPal,UK,1577,0,Sports,30.0,yahoo.com,00:45:00,,4.0,172.16.0.1,186,Completed
611,239,2023-01-26 10:00:00,2,56.64,Debit Card,Germany,1777,0,Clothing,,gmail.com,01:30:00,Average,4.0,,274,Completed
612,290,2023-01-26 11:00:00,73,,Credit Card,USA,1381,0,Home & Garden,,example.com,02:15:00,Average,4.0,10.0.0.1,663,Pending
613,96,2023-01-26 12:00:00,37,313.53,PayPal,Canada,1981,0,Electronics,18.0,yahoo.com,03:00:00,Good,6.0,172.16.0.1,352,Pending
614,126,2023-01-26 13:00:00,20,733.07,Debit Card,USA,1716,0,Sports,35.0,gmail.com,03:45:00,Poor,4.0,,413,Completed
615,118,2023-01-26 14:00:00,26,642.43,Wire Transfer,France,1569,0,Sports,30.0,gmail.com,04:30:00,Good,9.0,,151,Completed
616,48,2023-01-26 15:00:00,29,418.86,PayPal,Canada,1712,0,Books,25.0,example.com,05:15:00,Good,9.0,127.0.0.1,384,Cancelled
617,89,2023-01-26 16:00:00,1,760.27,Debit Card,USA,1736,0,Clothing,,hotmail.com,06:00:00,Average,3.0,127.0.0.1,36,Cancelled
618,488,2023-01-26 17:00:00,35,611.58,PayPal,Germany,1141,0,Books,55.0,hotmail.com,06:45:00,Good,7.0,192.168.1.1,326,Pending
619,237,2023-01-26 18:00:00,70,896.56,Credit Card,Germany,1892,0,Sports,,hotmail.com,07:30:00,Good,5.0,127.0.0.1,465,Failed
620,373,2023-01-26 19:00:00,59,818.94,Credit Card,Canada,1367,0,Sports,18.0,yahoo.com,08:15:00,Average,9.0,127.0.0.1,466,Completed
621,385,2023-01-26 20:00:00,69,256.55,Wire Transfer,France,1083,0,Books,,example.com,09:00:00,Good,2.0,192.168.1.1,95,Completed
622,272,2023-01-26 21:00:00,33,275.08,PayPal,Germany,1142,0,Sports,,hotmail.com,09:45:00,Good,3.0,192.168.1.1,134,Failed
623,189,2023-01-26 22:00:00,51,129.73,Debit Card,Germany,1351,0,Home & Garden,45.0,yahoo.com,10:30:00,Good,5.0,192.168.1.1,162,Pending
624,487,2023-01-26 23:00:00,78,340.28,Wire Transfer,France,1544,0,Electronics,35.0,example.com,11:15:00,Good,5.0,127.0.0.1,556,Cancelled
625,192,2023-01-27 00:00:00,12,999.55,PayPal,USA,1912,0,Electronics,50.0,yahoo.com,12:00:00,Poor,7.0,192.168.1.1,300,Pending
626,447,2023-01-27 01:00:00,20,408.72,Wire Transfer,Germany,1151,0,Electronics,50.0,hotmail.com,12:45:00,Poor,8.0,172.16.0.1,795,Failed
627,69,2023-01-27 02:00:00,53,224.39,Debit Card,UK,1157,0,Home & Garden,50.0,hotmail.com,13:30:00,Average,8.0,10.0.0.1,356,Completed
628,278,2023-01-27 03:00:00,88,763.67,Wire Transfer,Australia,1445,0,Sports,35.0,gmail.com,14:15:00,Average,1.0,172.16.0.1,240,Cancelled
629,349,2023-01-27 04:00:00,43,544.76,Wire Transfer,Australia,1652,0,Books,35.0,gmail.com,15:00:00,Good,1.0,127.0.0.1,564,Failed
630,247,2023-01-27 05:00:00,98,153.85,Wire Transfer,Germany,1957,0,Clothing,,example.com,15:45:00,Good,3.0,127.0.0.1,938,Completed
631,451,2023-01-27 06:00:00,89,383.79,PayPal,USA,1762,0,Sports,60.0,yahoo.com,16:30:00,Good,1.0,172.16.0.1,793,Pending
632,76,2023-01-27 07:00:00,50,417.4,Debit Card,USA,1302,0,Home & Garden,45.0,yahoo.com,17:15:00,Average,1.0,172.16.0.1,586,Cancelled
633,154,2023-01-27 08:00:00,29,755.06,Credit Card,Canada,1623,1,Home & Garden,25.0,hotmail.com,18:00:00,Poor,8.0,10.0.0.1,807,Completed
634,144,2023-01-27 09:00:00,57,25.57,PayPal,UK,1655,0,Electronics,60.0,hotmail.com,18:45:00,Average,1.0,,750,Completed
635,435,2023-01-27 10:00:00,39,272.67,Credit Card,USA,1449,0,Sports,60.0,example.com,19:30:00,Good,9.0,10.0.0.1,167,Completed
636,485,2023-01-27 11:00:00,95,520.01,Credit Card,France,1720,0,Electronics,65.0,gmail.com,20:15:00,Good,2.0,10.0.0.1,140,Completed
637,86,2023-01-27 12:00:00,56,272.5,PayPal,UK,1223,0,Clothing,55.0,hotmail.com,21:00:00,Poor,9.0,127.0.0.1,139,Completed
638,185,2023-01-27 13:00:00,43,630.29,PayPal,Australia,1042,0,Electronics,65.0,yahoo.com,21:45:00,Good,7.0,10.0.0.1,881,Pending
639,285,2023-01-27 14:00:00,50,484.46,Debit Card,UK,1263,0,Clothing,25.0,hotmail.com,22:30:00,Poor,9.0,,235,Failed
640,462,2023-01-27 15:00:00,23,364.9,Debit Card,France,1755,0,Home & Garden,55.0,gmail.com,23:15:00,Average,3.0,10.0.0.1,3,Cancelled
641,220,2023-01-27 16:00:00,44,949.46,Wire Transfer,Germany,1002,0,Electronics,,yahoo.com,00:00:00,Poor,1.0,127.0.0.1,256,Pending
642,69,2023-01-27 17:00:00,38,634.0,Credit Card,France,1636,1,Electronics,25.0,gmail.com,00:45:00,,1.0,192.168.1.1,371,Cancelled
643,47,2023-01-27 18:00:00,84,134.29,Debit Card,France,1267,0,Books,,example.com,01:30:00,,6.0,10.0.0.1,278,Completed
644,497,2023-01-27 19:00:00,23,562.29,Wire Transfer,Germany,1595,0,Home & Garden,65.0,example.com,02:15:00,Average,7.0,10.0.0.1,516,Failed
645,94,2023-01-27 20:00:00,45,781.83,Debit Card,Germany,1015,0,Books,25.0,gmail.com,03:00:00,Average,9.0,,904,Completed
646,238,2023-01-27 21:00:00,52,709.95,PayPal,Germany,1333,0,Clothing,55.0,yahoo.com,03:45:00,Good,6.0,,782,Pending
647,446,2023-01-27 22:00:00,80,176.23,Debit Card,Germany,1463,0,Clothing,,gmail.com,04:30:00,,5.0,172.16.0.1,212,Pending
648,500,2023-01-27 23:00:00,50,972.56,Credit Card,Germany,1058,0,Home & Garden,,hotmail.com,05:15:00,Average,2.0,,216,Cancelled
649,453,2023-01-28 00:00:00,8,451.57,Debit Card,France,1176,0,Clothing,35.0,hotmail.com,06:00:00,Good,2.0,127.0.0.1,270,Completed
650,204,2023-01-28 01:00:00,85,163.23,Credit Card,Canada,1062,0,Home & Garden,25.0,gmail.com,06:45:00,Average,8.0,,476,Completed
651,400,2023-01-28 02:00:00,1,184.29,PayPal,Canada,1957,0,Clothing,45.0,hotmail.com,07:30:00,Good,1.0,,528,Failed
652,218,2023-01-28 03:00:00,8,102.74,Credit Card,USA,1560,0,Sports,40.0,gmail.com,08:15:00,Average,8.0,192.168.1.1,928,Failed
653,474,2023-01-28 04:00:00,29,804.5,Debit Card,Canada,1306,0,Electronics,,hotmail.com,09:00:00,Average,7.0,127.0.0.1,64,Completed
654,432,2023-01-28 05:00:00,96,126.42,Wire Transfer,Australia,1245,0,Sports,18.0,gmail.com,09:45:00,Good,7.0,172.16.0.1,751,Cancelled
655,341,2023-01-28 06:00:00,5,129.5,PayPal,Canada,1288,0,Home & Garden,30.0,hotmail.com,10:30:00,Good,5.0,192.168.1.1,460,Failed
656,39,2023-01-28 07:00:00,86,851.22,Debit Card,France,1797,0,Home & Garden,18.0,yahoo.com,11:15:00,,3.0,10.0.0.1,16,Completed
657,100,2023-01-28 08:00:00,47,347.88,PayPal,Germany,1954,0,Sports,50.0,yahoo.com,12:00:00,Poor,7.0,,564,Completed
658,289,2023-01-28 09:00:00,34,,PayPal,Germany,1331,0,Electronics,35.0,hotmail.com,12:45:00,Poor,7.0,,19,Completed
659,254,2023-01-28 10:00:00,65,56.64,Debit Card,France,1526,0,Electronics,,gmail.com,13:30:00,Good,7.0,127.0.0.1,325,Pending
660,222,2023-01-28 11:00:00,55,146.46,Debit Card,Australia,1849,0,Books,35.0,hotmail.com,14:15:00,Poor,2.0,,908,Cancelled
661,357,2023-01-28 12:00:00,90,217.33,Wire Transfer,Canada,1254,0,Clothing,,example.com,15:00:00,Average,3.0,,93,Completed
662,23,2023-01-28 13:00:00,43,666.82,PayPal,France,1603,0,Books,18.0,example.com,15:45:00,Good,3.0,192.168.1.1,773,Completed
663,250,2023-01-28 14:00:00,74,161.54,PayPal,USA,1509,0,Electronics,25.0,gmail.com,16:30:00,Good,4.0,10.0.0.1,810,Completed
664,10,2023-01-28 15:00:00,30,123.28,Debit Card,Germany,1790,0,Sports,55.0,hotmail.com,17:15:00,Good,9.0,192.168.1.1,17,Failed
665,246,2023-01-28 16:00:00,82,765.9,Credit Card,UK,1717,0,Clothing,60.0,hotmail.com,18:00:00,Good,1.0,192.168.1.1,623,Completed
666,325,2023-01-28 17:00:00,17,672.7,Debit Card,USA,1605,0,Sports,55.0,yahoo.com,18:45:00,,7.0,10.0.0.1,840,Pending
667,100,2023-01-28 18:00:00,26,438.15,PayPal,Australia,1736,0,Books,30.0,gmail.com,19:30:00,Good,7.0,172.16.0.1,872,Pending
668,290,2023-01-28 19:00:00,8,551.56,Debit Card,USA,1812,0,Home & Garden,25.0,example.com,20:15:00,Average,4.0,,488,Cancelled
669,180,2023-01-28 20:00:00,47,315.42,Wire Transfer,France,1829,0,Sports,40.0,example.com,21:00:00,Average,,,94,Completed
670,223,2023-01-28 21:00:00,76,485.09,Credit Card,Canada,1462,0,Books,50.0,gmail.com,21:45:00,Good,3.0,127.0.0.1,10,Completed
671,394,2023-01-28 22:00:00,91,509.14,Debit Card,Germany,1198,0,Books,65.0,example.com,22:30:00,Average,5.0,,724,Completed
672,250,2023-01-28 23:00:00,72,390.3,Wire Transfer,Australia,1270,0,Books,18.0,gmail.com,23:15:00,Good,,172.16.0.1,749,Pending
673,147,2023-01-29 00:00:00,89,907.04,PayPal,Australia,1745,0,Home & Garden,,example.com,00:00:00,Poor,7.0,,766,Failed
674,442,2023-01-29 01:00:00,46,20.98,Debit Card,UK,1557,0,Home & Garden,45.0,example.com,00:45:00,Good,7.0,172.16.0.1,528,Failed
675,96,2023-01-29 02:00:00,68,783.26,PayPal,USA,1063,0,Home & Garden,55.0,gmail.com,01:30:00,Average,5.0,10.0.0.1,489,Completed
676,257,2023-01-29 03:00:00,33,128.76,Wire Transfer,UK,1229,0,Clothing,55.0,gmail.com,02:15:00,Poor,,,144,Failed
677,325,2023-01-29 04:00:00,1,798.56,PayPal,Canada,1941,0,Home & Garden,45.0,example.com,03:00:00,Poor,1.0,10.0.0.1,554,Cancelled
678,493,2023-01-29 05:00:00,19,617.83,Wire Transfer,Canada,1951,0,Home & Garden,65.0,example.com,03:45:00,Poor,4.0,172.16.0.1,515,Pending
679,4,2023-01-29 06:00:00,31,844.06,Wire Transfer,UK,1248,0,Home & Garden,40.0,yahoo.com,04:30:00,Average,4.0,10.0.0.1,919,Completed
680,16,2023-01-29 07:00:00,80,102.03,Wire Transfer,Germany,1245,0,Sports,60.0,hotmail.com,05:15:00,Good,8.0,127.0.0.1,470,Failed
681,280,2023-01-29 08:00:00,14,561.19,Debit Card,Canada,1939,0,Home & Garden,65.0,gmail.com,06:00:00,Average,2.0,,377,Completed
682,336,2023-01-29 09:00:00,53,503.58,PayPal,UK,1586,0,Clothing,55.0,gmail.com,06:45:00,Poor,1.0,192.168.1.1,668,Completed
683,247,2023-01-29 10:00:00,48,707.66,PayPal,USA,1156,0,Books,30.0,hotmail.com,07:30:00,Poor,7.0,,494,Pending
684,258,2023-01-29 11:00:00,69,536.62,Credit Card,UK,1734,0,Sports,18.0,yahoo.com,08:15:00,Good,6.0,192.168.1.1,685,Pending
685,497,2023-01-29 12:00:00,90,543.03,Credit Card,UK,1701,0,Electronics,40.0,example.com,09:00:00,Good,5.0,10.0.0.1,484,Failed
686,476,2023-01-29 13:00:00,62,432.45,Credit Card,France,1984,0,Home & Garden,35.0,example.com,09:45:00,Poor,8.0,192.168.1.1,452,Pending
687,384,2023-01-29 14:00:00,92,312.29,Credit Card,Canada,1563,0,Books,55.0,yahoo.com,10:30:00,Average,2.0,127.0.0.1,998,Cancelled
688,160,2023-01-29 15:00:00,66,484.85,PayPal,Germany,1949,0,Books,18.0,yahoo.com,11:15:00,Good,2.0,192.168.1.1,536,Completed
689,475,2023-01-29 16:00:00,64,122.9,Wire Transfer,Germany,1087,0,Sports,,hotmail.com,12:00:00,Average,9.0,172.16.0.1,787,Pending
690,340,2023-01-29 17:00:00,70,961.71,Wire Transfer,France,1312,0,Electronics,50.0,hotmail.com,12:45:00,Average,1.0,10.0.0.1,75,Failed
691,152,2023-01-29 18:00:00,63,715.84,Debit Card,Australia,1850,0,Clothing,,example.com,13:30:00,,6.0,192.168.1.1,40,Failed
692,396,2023-01-29 19:00:00,73,952.7,Wire Transfer,Germany,1065,0,Books,30.0,yahoo.com,14:15:00,Average,3.0,127.0.0.1,302,Failed
693,178,2023-01-29 20:00:00,33,230.59,PayPal,UK,1661,0,Books,30.0,yahoo.com,15:00:00,Good,5.0,10.0.0.1,552,Cancelled
694,163,2023-01-29 21:00:00,41,879.94,PayPal,France,1019,0,Books,45.0,example.com,15:45:00,Good,8.0,10.0.0.1,62,Pending
695,380,2023-01-29 22:00:00,89,809.75,PayPal,USA,1032,0,Books,18.0,example.com,16:30:00,Good,7.0,10.0.0.1,750,Pending
696,33,2023-01-29 23:00:00,48,678.77,Debit Card,Canada,1839,1,Sports,55.0,example.com,17:15:00,Average,4.0,172.16.0.1,503,Cancelled
697,417,2023-01-30 00:00:00,13,626.9,Credit Card,Canada,1792,0,Electronics,,example.com,18:00:00,Average,8.0,127.0.0.1,999,Pending
698,445,2023-01-30 01:00:00,73,319.97,Wire Transfer,Canada,1557,0,Books,60.0,example.com,18:45:00,Good,2.0,192.168.1.1,245,Pending
699,179,2023-01-30 02:00:00,77,817.33,PayPal,UK,1072,0,Clothing,35.0,hotmail.com,19:30:00,Average,7.0,10.0.0.1,18,Pending
700,427,2023-01-30 03:00:00,31,504.01,PayPal,USA,1865,0,Clothing,25.0,example.com,20:15:00,Poor,5.0,172.16.0.1,652,Cancelled
701,101,2023-01-30 04:00:00,75,75.54,Credit Card,France,1824,0,Home & Garden,18.0,yahoo.com,21:00:00,Good,6.0,10.0.0.1,398,Cancelled
702,268,2023-01-30 05:00:00,68,316.3,PayPal,France,1342,0,Books,,gmail.com,21:45:00,Good,3.0,,594,Failed
703,323,2023-01-30 06:00:00,98,935.62,Wire Transfer,Canada,1132,0,Books,40.0,hotmail.com,22:30:00,,7.0,127.0.0.1,189,Cancelled
704,65,2023-01-30 07:00:00,4,851.43,Debit Card,USA,1054,0,Books,18.0,yahoo.com,23:15:00,Good,7.0,127.0.0.1,620,Cancelled
705,417,2023-01-30 08:00:00,19,982.0,PayPal,USA,1060,0,Books,30.0,gmail.com,00:00:00,Poor,2.0,10.0.0.1,746,Failed
706,168,2023-01-30 09:00:00,70,629.85,Wire Transfer,USA,1856,0,Books,,hotmail.com,00:45:00,Average,1.0,127.0.0.1,780,Cancelled
707,330,2023-01-30 10:00:00,98,251.27,PayPal,Germany,1519,0,Clothing,25.0,example.com,01:30:00,Poor,2.0,,104,Pending
708,43,2023-01-30 11:00:00,82,167.0,Credit Card,Germany,1271,0,Electronics,18.0,hotmail.com,02:15:00,Poor,8.0,172.16.0.1,923,Completed
709,44,2023-01-30 12:00:00,13,190.98,PayPal,Canada,1245,0,Electronics,50.0,example.com,03:00:00,Average,,127.0.0.1,646,Failed
710,285,2023-01-30 13:00:00,23,24.7,PayPal,USA,1175,0,Home & Garden,60.0,example.com,03:45:00,Poor,4.0,127.0.0.1,344,Completed
711,397,2023-01-30 14:00:00,83,393.73,Debit Card,Australia,1627,0,Clothing,18.0,example.com,04:30:00,,8.0,172.16.0.1,371,Completed
712,12,2023-01-30 15:00:00,75,195.47,Credit Card,USA,1316,0,Books,18.0,gmail.com,05:15:00,Average,3.0,10.0.0.1,33,Failed
713,95,2023-01-30 16:00:00,1,414.6,Credit Card,France,1782,0,Electronics,65.0,hotmail.com,06:00:00,Good,6.0,127.0.0.1,749,Completed
714,302,2023-01-30 17:00:00,88,935.32,Debit Card,France,1704,0,Sports,,example.com,06:45:00,Good,2.0,10.0.0.1,374,Completed
715,386,2023-01-30 18:00:00,54,433.39,PayPal,Canada,1661,0,Sports,65.0,yahoo.com,07:30:00,Poor,3.0,127.0.0.1,848,Failed
716,253,2023-01-30 19:00:00,71,878.59,Wire Transfer,Australia,1130,0,Sports,,hotmail.com,08:15:00,Average,1.0,,178,Failed
717,499,2023-01-30 20:00:00,89,607.48,Credit Card,USA,1101,0,Books,55.0,yahoo.com,09:00:00,Good,9.0,,12,Pending
718,242,2023-01-30 21:00:00,85,250.9,Credit Card,Australia,1309,0,Books,30.0,gmail.com,09:45:00,Good,4.0,172.16.0.1,863,Failed
719,35,2023-01-30 22:00:00,15,359.08,PayPal,Canada,1781,0,Home & Garden,60.0,gmail.com,10:30:00,Average,6.0,192.168.1.1,953,Cancelled
720,215,2023-01-30 23:00:00,65,88.5,PayPal,France,1291,0,Home & Garden,30.0,hotmail.com,11:15:00,Good,7.0,192.168.1.1,741,Completed
721,337,2023-01-31 00:00:00,76,336.8,Credit Card,France,1721,0,Home & Garden,45.0,gmail.com,12:00:00,Average,2.0,127.0.0.1,821,Failed
722,90,2023-01-31 01:00:00,71,679.15,PayPal,Germany,1494,0,Sports,,gmail.com,12:45:00,Poor,8.0,,781,Pending
723,264,2023-01-31 02:00:00,15,76.75,Wire Transfer,Canada,1360,0,Books,25.0,hotmail.com,13:30:00,Average,9.0,127.0.0.1,890,Failed
724,93,2023-01-31 03:00:00,21,209.37,Credit Card,Canada,1337,0,Sports,50.0,yahoo.com,14:15:00,Good,2.0,192.168.1.1,456,Completed
725,410,2023-01-31 04:00:00,19,384.53,Wire Transfer,USA,1578,0,Home & Garden,40.0,example.com,15:00:00,Good,5.0,,870,Failed
726,458,2023-01-31 05:00:00,60,982.14,Wire Transfer,USA,1009,0,Books,60.0,hotmail.com,15:45:00,Good,2.0,,643,Completed
727,90,2023-01-31 06:00:00,93,785.94,PayPal,Germany,1048,0,Clothing,35.0,hotmail.com,16:30:00,Good,5.0,172.16.0.1,249,Failed
728,418,2023-01-31 07:00:00,89,734.82,Wire Transfer,UK,1486,0,Electronics,55.0,example.com,17:15:00,Average,7.0,172.16.0.1,448,Pending
729,115,2023-01-31 08:00:00,33,120.61,PayPal,Australia,1622,0,Electronics,35.0,yahoo.com,18:00:00,Average,6.0,127.0.0.1,980,Cancelled
730,105,2023-01-31 09:00:00,49,782.09,Debit Card,UK,1320,0,Home & Garden,65.0,example.com,18:45:00,Good,4.0,127.0.0.1,570,Pending
731,391,2023-01-31 10:00:00,96,786.34,PayPal,UK,1730,0,Sports,65.0,example.com,19:30:00,Good,2.0,,4,Failed
732,196,2023-01-31 11:00:00,35,603.1,Wire Transfer,Canada,1568,0,Clothing,30.0,yahoo.com,20:15:00,Good,7.0,192.168.1.1,236,Completed
733,314,2023-01-31 12:00:00,44,990.41,Debit Card,Australia,1794,0,Books,55.0,yahoo.com,21:00:00,,9.0,172.16.0.1,173,Pending
734,114,2023-01-31 13:00:00,90,328.63,PayPal,Canada,1970,0,Sports,55.0,example.com,21:45:00,Average,1.0,127.0.0.1,322,Cancelled
735,493,2023-01-31 14:00:00,11,941.57,Wire Transfer,Australia,1624,0,Home & Garden,25.0,example.com,22:30:00,Poor,3.0,,371,Cancelled
736,75,2023-01-31 15:00:00,99,915.16,Credit Card,France,1132,0,Sports,45.0,hotmail.com,23:15:00,Poor,7.0,,548,Completed
737,413,2023-01-31 16:00:00,72,16.42,Credit Card,Canada,1582,0,Home & Garden,,yahoo.com,00:00:00,Average,9.0,,791,Failed
